timestamp,region,cluster_id,gpu_type,available_gpus,queue_depth_jobs,est_wait_hours
2025-07-08T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.25
2025-07-08T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.81
2025-07-08T16:00:00+00:00,us-south,us-south-cluster-1,a100,37,14,1.17
2025-07-08T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.7
2025-07-08T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,60,5.97
2025-07-08T17:00:00+00:00,us-south,us-south-cluster-1,a100,40,12,1.17
2025-07-08T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,4.14
2025-07-08T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,73,7.14
2025-07-08T18:00:00+00:00,us-south,us-south-cluster-1,a100,46,11,1.33
2025-07-08T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,4.22
2025-07-08T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,63,6.51
2025-07-08T19:00:00+00:00,us-south,us-south-cluster-1,a100,37,13,1.3
2025-07-08T20:00:00+00:00,us-west,us-west-cluster-1,a100,63,4,0.45
2025-07-08T20:00:00+00:00,us-east,us-east-cluster-1,a100,50,11,1.01
2025-07-08T20:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.1
2025-07-08T21:00:00+00:00,us-west,us-west-cluster-1,a100,44,10,0.68
2025-07-08T21:00:00+00:00,us-east,us-east-cluster-1,a100,47,10,1.13
2025-07-08T21:00:00+00:00,us-south,us-south-cluster-1,a100,67,4,0.26
2025-07-08T22:00:00+00:00,us-west,us-west-cluster-1,a100,67,5,0.54
2025-07-08T22:00:00+00:00,us-east,us-east-cluster-1,a100,57,8,1.14
2025-07-08T22:00:00+00:00,us-south,us-south-cluster-1,a100,70,2,0.21
2025-07-08T23:00:00+00:00,us-west,us-west-cluster-1,a100,69,5,0.64
2025-07-08T23:00:00+00:00,us-east,us-east-cluster-1,a100,55,11,1.14
2025-07-08T23:00:00+00:00,us-south,us-south-cluster-1,a100,76,0,0.15
2025-07-09T00:00:00+00:00,us-west,us-west-cluster-1,a100,55,7,0.69
2025-07-09T00:00:00+00:00,us-east,us-east-cluster-1,a100,40,10,1.19
2025-07-09T00:00:00+00:00,us-south,us-south-cluster-1,a100,79,0,0.14
2025-07-09T01:00:00+00:00,us-west,us-west-cluster-1,a100,50,9,0.76
2025-07-09T01:00:00+00:00,us-east,us-east-cluster-1,a100,58,6,0.8
2025-07-09T01:00:00+00:00,us-south,us-south-cluster-1,a100,81,0,0.2
2025-07-09T02:00:00+00:00,us-west,us-west-cluster-1,a100,72,2,0.45
2025-07-09T02:00:00+00:00,us-east,us-east-cluster-1,a100,53,9,0.6
2025-07-09T02:00:00+00:00,us-south,us-south-cluster-1,a100,73,1,0.15
2025-07-09T03:00:00+00:00,us-west,us-west-cluster-1,a100,54,8,0.37
2025-07-09T03:00:00+00:00,us-east,us-east-cluster-1,a100,63,5,0.89
2025-07-09T03:00:00+00:00,us-south,us-south-cluster-1,a100,80,0,0.21
2025-07-09T04:00:00+00:00,us-west,us-west-cluster-1,a100,35,13,1.01
2025-07-09T04:00:00+00:00,us-east,us-east-cluster-1,a100,35,15,1.35
2025-07-09T04:00:00+00:00,us-south,us-south-cluster-1,a100,64,1,0.25
2025-07-09T05:00:00+00:00,us-west,us-west-cluster-1,a100,72,7,0.6
2025-07-09T05:00:00+00:00,us-east,us-east-cluster-1,a100,64,6,0.52
2025-07-09T05:00:00+00:00,us-south,us-south-cluster-1,a100,90,0,0.2
2025-07-09T06:00:00+00:00,us-west,us-west-cluster-1,a100,59,7,0.72
2025-07-09T06:00:00+00:00,us-east,us-east-cluster-1,a100,37,13,1.19
2025-07-09T06:00:00+00:00,us-south,us-south-cluster-1,a100,76,0,0.3
2025-07-09T07:00:00+00:00,us-west,us-west-cluster-1,a100,79,2,0.44
2025-07-09T07:00:00+00:00,us-east,us-east-cluster-1,a100,70,4,0.53
2025-07-09T07:00:00+00:00,us-south,us-south-cluster-1,a100,81,0,0.21
2025-07-09T08:00:00+00:00,us-west,us-west-cluster-1,a100,21,21,2.17
2025-07-09T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,33,3.53
2025-07-09T08:00:00+00:00,us-south,us-south-cluster-1,a100,81,3,0.69
2025-07-09T09:00:00+00:00,us-west,us-west-cluster-1,a100,18,22,2.05
2025-07-09T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,37,3.86
2025-07-09T09:00:00+00:00,us-south,us-south-cluster-1,a100,54,8,0.81
2025-07-09T10:00:00+00:00,us-west,us-west-cluster-1,a100,15,21,2.18
2025-07-09T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,39,3.95
2025-07-09T10:00:00+00:00,us-south,us-south-cluster-1,a100,53,8,0.71
2025-07-09T11:00:00+00:00,us-west,us-west-cluster-1,a100,0,27,2.55
2025-07-09T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,41,4.38
2025-07-09T11:00:00+00:00,us-south,us-south-cluster-1,a100,61,7,0.84
2025-07-09T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,35,3.64
2025-07-09T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,54,5.55
2025-07-09T12:00:00+00:00,us-south,us-south-cluster-1,a100,49,11,1.23
2025-07-09T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,37,3.65
2025-07-09T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.88
2025-07-09T13:00:00+00:00,us-south,us-south-cluster-1,a100,57,12,1.17
2025-07-09T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,30,3.3
2025-07-09T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,56,5.48
2025-07-09T14:00:00+00:00,us-south,us-south-cluster-1,a100,51,11,1.19
2025-07-09T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.59
2025-07-09T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.8
2025-07-09T15:00:00+00:00,us-south,us-south-cluster-1,a100,47,10,1.14
2025-07-09T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.89
2025-07-09T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,62,6.48
2025-07-09T16:00:00+00:00,us-south,us-south-cluster-1,a100,42,13,1.34
2025-07-09T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.62
2025-07-09T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,58,5.74
2025-07-09T17:00:00+00:00,us-south,us-south-cluster-1,a100,38,13,1.24
2025-07-09T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,41,3.79
2025-07-09T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,57,5.89
2025-07-09T18:00:00+00:00,us-south,us-south-cluster-1,a100,39,12,1.33
2025-07-09T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,29,3.24
2025-07-09T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,59,5.81
2025-07-09T19:00:00+00:00,us-south,us-south-cluster-1,a100,53,9,1.12
2025-07-09T20:00:00+00:00,us-west,us-west-cluster-1,a100,60,7,0.57
2025-07-09T20:00:00+00:00,us-east,us-east-cluster-1,a100,43,12,1.18
2025-07-09T20:00:00+00:00,us-south,us-south-cluster-1,a100,75,0,0.22
2025-07-09T21:00:00+00:00,us-west,us-west-cluster-1,a100,50,10,0.99
2025-07-09T21:00:00+00:00,us-east,us-east-cluster-1,a100,34,15,1.29
2025-07-09T21:00:00+00:00,us-south,us-south-cluster-1,a100,53,8,0.22
2025-07-09T22:00:00+00:00,us-west,us-west-cluster-1,a100,78,2,0.45
2025-07-09T22:00:00+00:00,us-east,us-east-cluster-1,a100,36,14,1.34
2025-07-09T22:00:00+00:00,us-south,us-south-cluster-1,a100,71,2,0.21
2025-07-09T23:00:00+00:00,us-west,us-west-cluster-1,a100,58,8,0.7
2025-07-09T23:00:00+00:00,us-east,us-east-cluster-1,a100,42,12,1.1
2025-07-09T23:00:00+00:00,us-south,us-south-cluster-1,a100,85,0,0.12
2025-07-10T00:00:00+00:00,us-west,us-west-cluster-1,a100,53,8,0.63
2025-07-10T00:00:00+00:00,us-east,us-east-cluster-1,a100,41,13,1.62
2025-07-10T00:00:00+00:00,us-south,us-south-cluster-1,a100,77,2,0.22
2025-07-10T01:00:00+00:00,us-west,us-west-cluster-1,a100,60,8,0.92
2025-07-10T01:00:00+00:00,us-east,us-east-cluster-1,a100,58,6,0.82
2025-07-10T01:00:00+00:00,us-south,us-south-cluster-1,a100,63,5,0.32
2025-07-10T02:00:00+00:00,us-west,us-west-cluster-1,a100,64,6,0.49
2025-07-10T02:00:00+00:00,us-east,us-east-cluster-1,a100,55,7,0.87
2025-07-10T02:00:00+00:00,us-south,us-south-cluster-1,a100,75,1,0.19
2025-07-10T03:00:00+00:00,us-west,us-west-cluster-1,a100,63,6,0.46
2025-07-10T03:00:00+00:00,us-east,us-east-cluster-1,a100,68,5,0.66
2025-07-10T03:00:00+00:00,us-south,us-south-cluster-1,a100,72,2,0.1
2025-07-10T04:00:00+00:00,us-west,us-west-cluster-1,a100,63,6,0.52
2025-07-10T04:00:00+00:00,us-east,us-east-cluster-1,a100,59,8,0.54
2025-07-10T04:00:00+00:00,us-south,us-south-cluster-1,a100,74,3,0.09
2025-07-10T05:00:00+00:00,us-west,us-west-cluster-1,a100,72,4,0.54
2025-07-10T05:00:00+00:00,us-east,us-east-cluster-1,a100,63,4,0.91
2025-07-10T05:00:00+00:00,us-south,us-south-cluster-1,a100,76,0,0.13
2025-07-10T06:00:00+00:00,us-west,us-west-cluster-1,a100,66,7,0.44
2025-07-10T06:00:00+00:00,us-east,us-east-cluster-1,a100,60,8,0.47
2025-07-10T06:00:00+00:00,us-south,us-south-cluster-1,a100,72,2,0.09
2025-07-10T07:00:00+00:00,us-west,us-west-cluster-1,a100,53,7,0.63
2025-07-10T07:00:00+00:00,us-east,us-east-cluster-1,a100,52,10,1.11
2025-07-10T07:00:00+00:00,us-south,us-south-cluster-1,a100,84,0,0.19
2025-07-10T08:00:00+00:00,us-west,us-west-cluster-1,a100,14,25,2.25
2025-07-10T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,33,3.24
2025-07-10T08:00:00+00:00,us-south,us-south-cluster-1,a100,70,6,0.79
2025-07-10T09:00:00+00:00,us-west,us-west-cluster-1,a100,27,17,1.77
2025-07-10T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,38,3.66
2025-07-10T09:00:00+00:00,us-south,us-south-cluster-1,a100,56,6,0.62
2025-07-10T10:00:00+00:00,us-west,us-west-cluster-1,a100,1,24,2.2
2025-07-10T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,36,4.05
2025-07-10T10:00:00+00:00,us-south,us-south-cluster-1,a100,54,7,0.79
2025-07-10T11:00:00+00:00,us-west,us-west-cluster-1,a100,17,21,2.12
2025-07-10T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,35,3.45
2025-07-10T11:00:00+00:00,us-south,us-south-cluster-1,a100,64,6,0.61
2025-07-10T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,42,3.89
2025-07-10T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,69,6.82
2025-07-10T12:00:00+00:00,us-south,us-south-cluster-1,a100,45,12,1.38
2025-07-10T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,32,3.58
2025-07-10T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,60,5.97
2025-07-10T13:00:00+00:00,us-south,us-south-cluster-1,a100,42,15,1.24
2025-07-10T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,4.27
2025-07-10T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,69,6.77
2025-07-10T14:00:00+00:00,us-south,us-south-cluster-1,a100,51,11,1.26
2025-07-10T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.94
2025-07-10T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,66,6.57
2025-07-10T15:00:00+00:00,us-south,us-south-cluster-1,a100,40,11,1.28
2025-07-10T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,3.84
2025-07-10T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,59,5.82
2025-07-10T16:00:00+00:00,us-south,us-south-cluster-1,a100,45,12,1.17
2025-07-10T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,41,3.97
2025-07-10T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,63,6.19
2025-07-10T17:00:00+00:00,us-south,us-south-cluster-1,a100,36,14,1.31
2025-07-10T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,3.93
2025-07-10T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,60,6.01
2025-07-10T18:00:00+00:00,us-south,us-south-cluster-1,a100,45,13,1.23
2025-07-10T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,35,3.27
2025-07-10T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,5.75
2025-07-10T19:00:00+00:00,us-south,us-south-cluster-1,a100,45,10,1.16
2025-07-10T20:00:00+00:00,us-west,us-west-cluster-1,a100,62,5,0.59
2025-07-10T20:00:00+00:00,us-east,us-east-cluster-1,a100,58,7,0.94
2025-07-10T20:00:00+00:00,us-south,us-south-cluster-1,a100,79,2,0.21
2025-07-10T21:00:00+00:00,us-west,us-west-cluster-1,a100,63,6,0.79
2025-07-10T21:00:00+00:00,us-east,us-east-cluster-1,a100,47,9,0.84
2025-07-10T21:00:00+00:00,us-south,us-south-cluster-1,a100,83,0,0.21
2025-07-10T22:00:00+00:00,us-west,us-west-cluster-1,a100,60,7,0.75
2025-07-10T22:00:00+00:00,us-east,us-east-cluster-1,a100,51,10,1.1
2025-07-10T22:00:00+00:00,us-south,us-south-cluster-1,a100,65,3,0.24
2025-07-10T23:00:00+00:00,us-west,us-west-cluster-1,a100,66,6,0.4
2025-07-10T23:00:00+00:00,us-east,us-east-cluster-1,a100,55,9,1.09
2025-07-10T23:00:00+00:00,us-south,us-south-cluster-1,a100,80,1,0.27
2025-07-11T00:00:00+00:00,us-west,us-west-cluster-1,a100,57,5,0.62
2025-07-11T00:00:00+00:00,us-east,us-east-cluster-1,a100,56,8,1.04
2025-07-11T00:00:00+00:00,us-south,us-south-cluster-1,a100,76,1,0.24
2025-07-11T01:00:00+00:00,us-west,us-west-cluster-1,a100,60,6,0.56
2025-07-11T01:00:00+00:00,us-east,us-east-cluster-1,a100,45,11,1.13
2025-07-11T01:00:00+00:00,us-south,us-south-cluster-1,a100,78,1,0.2
2025-07-11T02:00:00+00:00,us-west,us-west-cluster-1,a100,71,5,0.78
2025-07-11T02:00:00+00:00,us-east,us-east-cluster-1,a100,56,8,1.03
2025-07-11T02:00:00+00:00,us-south,us-south-cluster-1,a100,51,5,0.29
2025-07-11T03:00:00+00:00,us-west,us-west-cluster-1,a100,70,3,0.51
2025-07-11T03:00:00+00:00,us-east,us-east-cluster-1,a100,38,13,1.23
2025-07-11T03:00:00+00:00,us-south,us-south-cluster-1,a100,82,0,0.31
2025-07-11T04:00:00+00:00,us-west,us-west-cluster-1,a100,52,9,0.74
2025-07-11T04:00:00+00:00,us-east,us-east-cluster-1,a100,56,10,1.28
2025-07-11T04:00:00+00:00,us-south,us-south-cluster-1,a100,86,0,0.32
2025-07-11T05:00:00+00:00,us-west,us-west-cluster-1,a100,66,6,0.38
2025-07-11T05:00:00+00:00,us-east,us-east-cluster-1,a100,59,10,1.04
2025-07-11T05:00:00+00:00,us-south,us-south-cluster-1,a100,74,1,0.2
2025-07-11T06:00:00+00:00,us-west,us-west-cluster-1,a100,57,9,0.61
2025-07-11T06:00:00+00:00,us-east,us-east-cluster-1,a100,49,9,0.96
2025-07-11T06:00:00+00:00,us-south,us-south-cluster-1,a100,86,1,0.27
2025-07-11T07:00:00+00:00,us-west,us-west-cluster-1,a100,55,7,0.59
2025-07-11T07:00:00+00:00,us-east,us-east-cluster-1,a100,40,13,1.38
2025-07-11T07:00:00+00:00,us-south,us-south-cluster-1,a100,64,4,0.29
2025-07-11T08:00:00+00:00,us-west,us-west-cluster-1,a100,16,23,2.33
2025-07-11T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,35,3.74
2025-07-11T08:00:00+00:00,us-south,us-south-cluster-1,a100,67,7,0.68
2025-07-11T09:00:00+00:00,us-west,us-west-cluster-1,a100,9,23,2.07
2025-07-11T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,32,3.43
2025-07-11T09:00:00+00:00,us-south,us-south-cluster-1,a100,56,6,0.81
2025-07-11T10:00:00+00:00,us-west,us-west-cluster-1,a100,9,24,2.07
2025-07-11T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,35,3.56
2025-07-11T10:00:00+00:00,us-south,us-south-cluster-1,a100,49,8,0.75
2025-07-11T11:00:00+00:00,us-west,us-west-cluster-1,a100,24,20,2.04
2025-07-11T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,35,3.15
2025-07-11T11:00:00+00:00,us-south,us-south-cluster-1,a100,63,6,0.58
2025-07-11T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.64
2025-07-11T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,58,5.85
2025-07-11T12:00:00+00:00,us-south,us-south-cluster-1,a100,34,14,1.13
2025-07-11T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,41,4.05
2025-07-11T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,70,6.88
2025-07-11T13:00:00+00:00,us-south,us-south-cluster-1,a100,49,12,1.36
2025-07-11T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,3.94
2025-07-11T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,66,6.45
2025-07-11T14:00:00+00:00,us-south,us-south-cluster-1,a100,42,10,1.26
2025-07-11T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,40,3.91
2025-07-11T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,63,5.93
2025-07-11T15:00:00+00:00,us-south,us-south-cluster-1,a100,55,9,1.18
2025-07-11T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.86
2025-07-11T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,60,6.05
2025-07-11T16:00:00+00:00,us-south,us-south-cluster-1,a100,38,13,1.21
2025-07-11T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,36,3.78
2025-07-11T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.32
2025-07-11T17:00:00+00:00,us-south,us-south-cluster-1,a100,28,14,1.27
2025-07-11T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,37,3.76
2025-07-11T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,58,5.87
2025-07-11T18:00:00+00:00,us-south,us-south-cluster-1,a100,37,14,1.22
2025-07-11T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,38,4.01
2025-07-11T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,68,6.77
2025-07-11T19:00:00+00:00,us-south,us-south-cluster-1,a100,44,12,1.39
2025-07-11T20:00:00+00:00,us-west,us-west-cluster-1,a100,59,5,0.73
2025-07-11T20:00:00+00:00,us-east,us-east-cluster-1,a100,20,20,1.79
2025-07-11T20:00:00+00:00,us-south,us-south-cluster-1,a100,83,1,0.21
2025-07-11T21:00:00+00:00,us-west,us-west-cluster-1,a100,66,5,0.49
2025-07-11T21:00:00+00:00,us-east,us-east-cluster-1,a100,66,4,0.34
2025-07-11T21:00:00+00:00,us-south,us-south-cluster-1,a100,74,3,0.17
2025-07-11T22:00:00+00:00,us-west,us-west-cluster-1,a100,56,5,0.87
2025-07-11T22:00:00+00:00,us-east,us-east-cluster-1,a100,44,9,1.11
2025-07-11T22:00:00+00:00,us-south,us-south-cluster-1,a100,77,0,0.21
2025-07-11T23:00:00+00:00,us-west,us-west-cluster-1,a100,62,5,0.62
2025-07-11T23:00:00+00:00,us-east,us-east-cluster-1,a100,51,8,1.14
2025-07-11T23:00:00+00:00,us-south,us-south-cluster-1,a100,69,0,0.24
2025-07-12T00:00:00+00:00,us-west,us-west-cluster-1,a100,70,3,0.52
2025-07-12T00:00:00+00:00,us-east,us-east-cluster-1,a100,61,7,0.88
2025-07-12T00:00:00+00:00,us-south,us-south-cluster-1,a100,73,2,0.25
2025-07-12T01:00:00+00:00,us-west,us-west-cluster-1,a100,65,2,0.53
2025-07-12T01:00:00+00:00,us-east,us-east-cluster-1,a100,66,8,0.85
2025-07-12T01:00:00+00:00,us-south,us-south-cluster-1,a100,81,0,0.11
2025-07-12T02:00:00+00:00,us-west,us-west-cluster-1,a100,65,6,0.67
2025-07-12T02:00:00+00:00,us-east,us-east-cluster-1,a100,74,4,0.66
2025-07-12T02:00:00+00:00,us-south,us-south-cluster-1,a100,71,2,0.16
2025-07-12T03:00:00+00:00,us-west,us-west-cluster-1,a100,77,3,0.55
2025-07-12T03:00:00+00:00,us-east,us-east-cluster-1,a100,53,9,1.16
2025-07-12T03:00:00+00:00,us-south,us-south-cluster-1,a100,86,0,0.18
2025-07-12T04:00:00+00:00,us-west,us-west-cluster-1,a100,58,6,0.52
2025-07-12T04:00:00+00:00,us-east,us-east-cluster-1,a100,43,11,0.8
2025-07-12T04:00:00+00:00,us-south,us-south-cluster-1,a100,71,1,0.19
2025-07-12T05:00:00+00:00,us-west,us-west-cluster-1,a100,55,7,0.89
2025-07-12T05:00:00+00:00,us-east,us-east-cluster-1,a100,36,15,1.39
2025-07-12T05:00:00+00:00,us-south,us-south-cluster-1,a100,72,5,0.2
2025-07-12T06:00:00+00:00,us-west,us-west-cluster-1,a100,82,0,0.62
2025-07-12T06:00:00+00:00,us-east,us-east-cluster-1,a100,72,6,0.61
2025-07-12T06:00:00+00:00,us-south,us-south-cluster-1,a100,62,6,0.25
2025-07-12T07:00:00+00:00,us-west,us-west-cluster-1,a100,72,2,0.31
2025-07-12T07:00:00+00:00,us-east,us-east-cluster-1,a100,59,7,0.84
2025-07-12T07:00:00+00:00,us-south,us-south-cluster-1,a100,61,3,0.09
2025-07-12T08:00:00+00:00,us-west,us-west-cluster-1,a100,29,19,2.1
2025-07-12T08:00:00+00:00,us-east,us-east-cluster-1,a100,0,35,3.55
2025-07-12T08:00:00+00:00,us-south,us-south-cluster-1,a100,59,7,0.68
2025-07-12T09:00:00+00:00,us-west,us-west-cluster-1,a100,1,25,2.52
2025-07-12T09:00:00+00:00,us-east,us-east-cluster-1,a100,0,36,3.76
2025-07-12T09:00:00+00:00,us-south,us-south-cluster-1,a100,43,9,0.78
2025-07-12T10:00:00+00:00,us-west,us-west-cluster-1,a100,19,21,2.01
2025-07-12T10:00:00+00:00,us-east,us-east-cluster-1,a100,0,36,3.68
2025-07-12T10:00:00+00:00,us-south,us-south-cluster-1,a100,68,5,0.69
2025-07-12T11:00:00+00:00,us-west,us-west-cluster-1,a100,31,18,2.06
2025-07-12T11:00:00+00:00,us-east,us-east-cluster-1,a100,0,35,3.6
2025-07-12T11:00:00+00:00,us-south,us-south-cluster-1,a100,60,7,0.77
2025-07-12T12:00:00+00:00,us-west,us-west-cluster-1,a100,0,32,3.4
2025-07-12T12:00:00+00:00,us-east,us-east-cluster-1,a100,0,55,5.74
2025-07-12T12:00:00+00:00,us-south,us-south-cluster-1,a100,35,16,1.14
2025-07-12T13:00:00+00:00,us-west,us-west-cluster-1,a100,0,42,3.88
2025-07-12T13:00:00+00:00,us-east,us-east-cluster-1,a100,0,66,6.65
2025-07-12T13:00:00+00:00,us-south,us-south-cluster-1,a100,35,14,1.27
2025-07-12T14:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.88
2025-07-12T14:00:00+00:00,us-east,us-east-cluster-1,a100,0,64,6.28
2025-07-12T14:00:00+00:00,us-south,us-south-cluster-1,a100,43,12,1.26
2025-07-12T15:00:00+00:00,us-west,us-west-cluster-1,a100,0,42,4.12
2025-07-12T15:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.59
2025-07-12T15:00:00+00:00,us-south,us-south-cluster-1,a100,45,12,1.24
2025-07-12T16:00:00+00:00,us-west,us-west-cluster-1,a100,0,41,4.35
2025-07-12T16:00:00+00:00,us-east,us-east-cluster-1,a100,0,73,6.86
2025-07-12T16:00:00+00:00,us-south,us-south-cluster-1,a100,52,11,1.33
2025-07-12T17:00:00+00:00,us-west,us-west-cluster-1,a100,0,42,4.24
2025-07-12T17:00:00+00:00,us-east,us-east-cluster-1,a100,0,72,7.21
2025-07-12T17:00:00+00:00,us-south,us-south-cluster-1,a100,53,12,1.34
2025-07-12T18:00:00+00:00,us-west,us-west-cluster-1,a100,0,42,4.22
2025-07-12T18:00:00+00:00,us-east,us-east-cluster-1,a100,0,61,6.51
2025-07-12T18:00:00+00:00,us-south,us-south-cluster-1,a100,48,10,1.36
2025-07-12T19:00:00+00:00,us-west,us-west-cluster-1,a100,0,39,3.97
2025-07-12T19:00:00+00:00,us-east,us-east-cluster-1,a100,0,65,6.53
2025-07-12T19:00:00+00:00,us-south,us-south-cluster-1,a100,34,15,1.37
2025-07-12T20:00:00+00:00,us-west,us-west-cluster-1,a100,68,4,0.46
2025-07-12T20:00:00+00:00,us-east,us-east-cluster-1,a100,52,12,1.18
2025-07-12T20:00:00+00:00,us-south,us-south-cluster-1,a100,66,0,0.24
2025-07-12T21:00:00+00:00,us-west,us-west-cluster-1,a100,68,1,0.26
2025-07-12T21:00:00+00:00,us-east,us-east-cluster-1,a100,53,9,0.87
2025-07-12T21:00:00+00:00,us-south,us-south-cluster-1,a100,85,0,0.17
2025-07-12T22:00:00+00:00,us-west,us-west-cluster-1,a100,56,7,0.47
2025-07-12T22:00:00+00:00,us-east,us-east-cluster-1,a100,51,10,0.89
2025-07-12T22:00:00+00:00,us-south,us-south-cluster-1,a100,79,0,0.12
2025-07-12T23:00:00+00:00,us-west,us-west-cluster-1,a100,69,6,0.58
2025-07-12T23:00:00+00:00,us-east,us-east-cluster-1,a100,36,14,1.61
2025-07-12T23:00:00+00:00,us-south,us-south-cluster-1,a100,76,1,0.31
2025-07-13T00:00:00+00:00,us-west,us-west-cluster-1,a100,68,6,0.61
2025-07-13T00:00:00+00:00,us-east,us-east-cluster-1,a100,56,7,0.87
2025-07-13T00:00:00+00:00,us-south,us-south-cluster-1,a100,74,3,0.23
2025-07-13T01:00:00+00:00,us-west,us-west-cluster-1,a100,63,7,0.66
2025-07-13T01:00:00+00:00,us-east,us-east-cluster-1,a100,57,10,1.18
2025-07-13T01:00:00+00:00,us-south,us-south-cluster-1,a100,75,0,0.21
2025-07-13T02:00:00+00:00,us-west,us-west-cluster-1,a100,67,4,0.44
2025-07-13T02:00:00+00:00,us-east,us-east-cluster-1,a100,48,10,1.05
2025-07-13T02:00:00+00:00,us-south,us-south-cluster-1,a100,58,4,0.15
2025-07-13T03:00:00+00:00,us-west,us-west-cluster-1,a100,59,7,0.57
2025-07-13T03:00:00+00:00,us-east,us-east-cluster-1,a100,48,12,1.05
2025-07-13T03:00:00+00:00,us-south,us-south-cluster-1,a100,78,0,0.2
2025-07-13T04:00:00+00:00,us-west,us-west-cluster-1,a100,89,0,0.21
2025-07-13T04:00:00+00:00,us-east,us-east-cluster-1,a100,55,6,0.51
2025-07-13T04:00:00+00:00,us-south,us-south-cluster-1,a100,82,0,0.15
2025-07-13T05:00:00+00:00,us-west,us-west-cluster-1,a100,62,3,0.44
2025-07-13T05:00:00+00:00,us-east,us-east-cluster-1,a100,40,11,1.08
2025-07-13T05:00:00+00:00,us-south,us-south-cluster-1,a100,71,0,0.24
2025-07-13T06:00:00+00:00,us-west,us-west-cluster-1,a100,56,6,0.54
2025-07-13T06:00:00+00:00,us-east,us-east-cluster-1,a100,51,11,1.09
